methodology_id,methodology,methodology_url,datasource_id
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,1bcf3e4b-4fe2-3ea0-a79d-10eb135e089f
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,1bcf3e4b-4fe2-3ea0-a79d-10eb135e089f
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,861a1145-f920-336f-870c-24f3963aa855
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,861a1145-f920-336f-870c-24f3963aa855
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,861a1145-f920-336f-870c-24f3963aa855
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,861a1145-f920-336f-870c-24f3963aa855
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,861a1145-f920-336f-870c-24f3963aa855
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,861a1145-f920-336f-870c-24f3963aa855
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,861a1145-f920-336f-870c-24f3963aa855
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,861a1145-f920-336f-870c-24f3963aa855
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,861a1145-f920-336f-870c-24f3963aa855
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,861a1145-f920-336f-870c-24f3963aa855
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,861a1145-f920-336f-870c-24f3963aa855
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,f23e3a3e-2817-3d71-9f04-c7c61080b3f1
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,f23e3a3e-2817-3d71-9f04-c7c61080b3f1
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,f23e3a3e-2817-3d71-9f04-c7c61080b3f1
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,f23e3a3e-2817-3d71-9f04-c7c61080b3f1
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,f23e3a3e-2817-3d71-9f04-c7c61080b3f1
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,f23e3a3e-2817-3d71-9f04-c7c61080b3f1
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,f23e3a3e-2817-3d71-9f04-c7c61080b3f1
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,f23e3a3e-2817-3d71-9f04-c7c61080b3f1
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,f23e3a3e-2817-3d71-9f04-c7c61080b3f1
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,f23e3a3e-2817-3d71-9f04-c7c61080b3f1
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,f23e3a3e-2817-3d71-9f04-c7c61080b3f1
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,dc9551a2-28c1-37ba-b2b8-5e9686f5bd9f
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,dc9551a2-28c1-37ba-b2b8-5e9686f5bd9f
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,dc9551a2-28c1-37ba-b2b8-5e9686f5bd9f
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,dc9551a2-28c1-37ba-b2b8-5e9686f5bd9f
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,dc9551a2-28c1-37ba-b2b8-5e9686f5bd9f
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,dc9551a2-28c1-37ba-b2b8-5e9686f5bd9f
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,dc9551a2-28c1-37ba-b2b8-5e9686f5bd9f
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,dc9551a2-28c1-37ba-b2b8-5e9686f5bd9f
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,dc9551a2-28c1-37ba-b2b8-5e9686f5bd9f
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,dc9551a2-28c1-37ba-b2b8-5e9686f5bd9f
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,dc9551a2-28c1-37ba-b2b8-5e9686f5bd9f
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,b4e6e644-f7fa-31ae-a7ce-49a33a4e4c09
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,b4e6e644-f7fa-31ae-a7ce-49a33a4e4c09
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,b4e6e644-f7fa-31ae-a7ce-49a33a4e4c09
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,b4e6e644-f7fa-31ae-a7ce-49a33a4e4c09
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,b4e6e644-f7fa-31ae-a7ce-49a33a4e4c09
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,b4e6e644-f7fa-31ae-a7ce-49a33a4e4c09
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,b4e6e644-f7fa-31ae-a7ce-49a33a4e4c09
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,b4e6e644-f7fa-31ae-a7ce-49a33a4e4c09
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,b4e6e644-f7fa-31ae-a7ce-49a33a4e4c09
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,b4e6e644-f7fa-31ae-a7ce-49a33a4e4c09
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,b4e6e644-f7fa-31ae-a7ce-49a33a4e4c09
