GPC_refno,activity_name,activity_units,activity_value,emission_factor_units,emission_factor_value,emissions_units,emissions_value,gas_name,id,region_code,region_name,source_name,temporal_granularity,year
I.3.1,natural gas consumption by industrial buildings,TJ,6259.573824060001,kg/TJ,56100.0,kg,351162091.5297661,CO2,3cb060e4-ea3d-386f-9474-2f42dc22c0c8,AR-J,SAN JUAN,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,912.4709136000001,kg/TJ,56100.0,kg,51189618.252960004,CO2,cfd10edf-9361-3b2d-b8af-b953694c45d3,AR-D,SAN LUIS,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,3134.2052332200005,kg/TJ,56100.0,kg,175828913.58364204,CO2,2d076887-2553-3574-bb65-172eff2bc9e7,AR-D,SAN LUIS,ENARGAS,annual,2019
I.2.1,natural gas consumption by official entities,TJ,165.63838470000002,kg/TJ,56100.0,kg,9292313.381670002,CO2,1028b498-96f2-388b-acfa-d6d43cac1e26,AR-D,SAN LUIS,ENARGAS,annual,2019
I.3.1,natural gas consumption by industrial buildings,TJ,3609.3207409200004,kg/TJ,56100.0,kg,202482893.56561202,CO2,ae794b18-3bf8-3844-8a6d-402d67eebfc6,AR-D,SAN LUIS,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,1446.4065386400002,kg/TJ,56100.0,kg,81143406.817704,CO2,99520f6e-0877-3366-979c-da4b8e3e7bf2,AR-Z,SANTA CRUZ,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,12430.002665520002,kg/TJ,56100.0,kg,697323149.5356721,CO2,555b8155-1994-368d-8469-d24095623fee,AR-Z,SANTA CRUZ,ENARGAS,annual,2019
I.2.1,natural gas consumption by official entities,TJ,1103.68495488,kg/TJ,56100.0,kg,61916725.96876801,CO2,cc870b29-9b90-387a-910c-e68617d2abc3,AR-Z,SANTA CRUZ,ENARGAS,annual,2019
I.3.1,natural gas consumption by industrial buildings,TJ,60.61080258000001,kg/TJ,56100.0,kg,3400266.0247380007,CO2,2108c025-b071-3d64-84ee-ec74a7014f8e,AR-Z,SANTA CRUZ,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,4970.080128080761,kg/TJ,56100.0,kg,278821495.1853307,CO2,4880c31f-3e3b-3a8e-a4b1-a7889ff3415f,AR-S,SANTA FE,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,17949.859209553204,kg/TJ,56100.0,kg,1006987101.6559347,CO2,3f48bc79-e344-3d09-bc5f-e6bc999c8018,AR-S,SANTA FE,ENARGAS,annual,2019
I.2.1,natural gas consumption by official entities,TJ,676.0693195680001,kg/TJ,56100.0,kg,37927488.8277648,CO2,db43a105-bd2d-3bb2-b45b-07212ca88e99,AR-S,SANTA FE,ENARGAS,annual,2019
I.3.1,natural gas consumption by industrial buildings,TJ,61964.22155908261,kg/TJ,56100.0,kg,3476192829.4645343,CO2,0f80e4b7-ca64-340a-92d0-645b99fc6a8a,AR-S,SANTA FE,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,313.8273981508801,kg/TJ,56100.0,kg,17605717.03626437,CO2,a96f26a2-4d1d-3116-9d5d-958cdab48b71,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,1245.14908884,kg/TJ,56100.0,kg,69852863.883924,CO2,c817e14d-1a14-3cab-bbfb-ea62fc5393ba,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2019
I.2.1,natural gas consumption by official entities,TJ,41.93488979736001,kg/TJ,56100.0,kg,2352547.3176318966,CO2,893b290c-9f45-32e2-ac2e-366382870400,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2019
I.3.1,natural gas consumption by industrial buildings,TJ,602.0421971067001,kg/TJ,56100.0,kg,33774567.25768588,CO2,d893c6e0-571d-33c9-8bd5-bd608f025c63,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,2834.1875996400004,kg/TJ,56100.0,kg,158997924.33980402,CO2,09f62a31-6c5d-3b95-b856-8830853decb7,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,14654.773364460003,kg/TJ,56100.0,kg,822132785.7462062,CO2,78353480-11e5-3bac-9ea2-17e1a2010567,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2019
I.2.1,natural gas consumption by official entities,TJ,1315.8422278800003,kg/TJ,56100.0,kg,73818748.98406802,CO2,5b8778f4-ec2f-3164-a715-ae237cc3b913,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2019
I.3.1,natural gas consumption by industrial buildings,TJ,691.7494938000001,kg/TJ,56100.0,kg,38807146.602180004,CO2,9f3e4d96-bae0-3f4f-bfb6-8098febc5ede,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,732.8711010748801,kg/TJ,56100.0,kg,41114068.770300776,CO2,343d49ac-5efd-3da7-8e3e-f2b728798fd2,AR-T,TUCUMAN,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,4257.860221320001,kg/TJ,56100.0,kg,238865958.41605207,CO2,12154094-021c-3421-9142-e108c0b55a79,AR-T,TUCUMAN,ENARGAS,annual,2019
I.2.1,natural gas consumption by official entities,TJ,73.94385559764001,kg/TJ,56100.0,kg,4148250.2990276045,CO2,b0c68e7f-a213-30b0-9088-1a4fc0c4d7df,AR-T,TUCUMAN,ENARGAS,annual,2019
I.3.1,natural gas consumption by industrial buildings,TJ,9984.093044623502,kg/TJ,56100.0,kg,560107619.8033785,CO2,2f20003b-2275-34b8-8923-fca7e8b99836,AR-T,TUCUMAN,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,15860.245695446163,kg/TJ,56100.0,kg,889759783.5145297,CO2,3bb593da-ffb8-3b59-a5f1-48ed621b3700,AR-B,BUENOS AIRES,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,147219.14484686762,kg/TJ,56100.0,kg,8258994025.909274,CO2,caf7f1b4-a610-3b76-bb51-42f461963eb5,AR-B,BUENOS AIRES,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,3959.0045867490007,kg/TJ,56100.0,kg,222100157.31661895,CO2,aed31c41-0ba0-37fc-a144-e2bf17176262,AR-B,BUENOS AIRES,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,223741.9690342711,kg/TJ,56100.0,kg,12551924462.822609,CO2,1a1b8478-eb75-3162-b0ca-08ba77d238d9,AR-B,BUENOS AIRES,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,3762.8525362800005,kg/TJ,56100.0,kg,211096027.28530803,CO2,e85231b3-88af-3f4c-9b23-2a7f1720faef,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,36566.726871360006,kg/TJ,56100.0,kg,2051393377.4832964,CO2,4154e0c5-f3ff-30ab-ac09-df72b307ac1f,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,975.6120322800002,kg/TJ,56100.0,kg,54731835.010908015,CO2,06fd6a5c-9ffe-3c78-931a-8663c1631453,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,2184.0131457600005,kg/TJ,56100.0,kg,122523137.47713603,CO2,20ed06bc-b7af-38a7-b98a-78b4370aea94,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,89.72890170000001,kg/TJ,56100.0,kg,5033791.38537,CO2,049325db-82c9-3b60-b699-740cd5708a20,AR-K,CATAMARCA,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,475.3880032800001,kg/TJ,56100.0,kg,26669266.984008003,CO2,17cffcee-496d-361c-8c7c-08bcf4b1ca4c,AR-K,CATAMARCA,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,8.447362980000001,kg/TJ,56100.0,kg,473897.06317800004,CO2,b2599c0b-79a0-3924-8081-c6db8c5c7fdb,AR-K,CATAMARCA,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,3157.0948619400006,kg/TJ,56100.0,kg,177113021.75483403,CO2,b4c24e69-cebc-3001-b851-4a592dcf6b44,AR-K,CATAMARCA,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,2246.2589218200005,kg/TJ,56100.0,kg,126015125.51410203,CO2,d765057e-3927-3fc5-ac77-c58dc84f5a0a,AR-U,CHUBUT,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,25193.267425380003,kg/TJ,56100.0,kg,1413342302.5638182,CO2,f148f06d-54c8-33f8-95f7-4dc764b43895,AR-U,CHUBUT,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,1138.9925964600002,kg/TJ,56100.0,kg,63897484.66140601,CO2,47cb4371-7606-3b39-99ec-f010450c3fff,AR-U,CHUBUT,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,28008.808541760005,kg/TJ,56100.0,kg,1571294159.1927364,CO2,760398ee-0269-3dcd-9ea3-e8e4bbade8bf,AR-U,CHUBUT,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,2363.5098771000003,kg/TJ,56100.0,kg,132592904.10531001,CO2,9fcb181d-4260-3979-906c-b02e2206f2b7,AR-X,CORDOBA,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,21938.930569320004,kg/TJ,56100.0,kg,1230774004.9388523,CO2,8ecf7fbd-895b-3cf0-9c30-48a55f515629,AR-X,CORDOBA,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,414.23220954000004,kg/TJ,56100.0,kg,23238426.955194004,CO2,bb7d338f-ee90-3287-83e5-9d29a8a71d85,AR-X,CORDOBA,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,18547.178085060004,kg/TJ,56100.0,kg,1040496690.5718663,CO2,da47e6ec-5cf0-3bab-8229-fec08de1c850,AR-X,CORDOBA,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,2.2578205200000006,kg/TJ,56100.0,kg,126663.73117200003,CO2,5cadda4f-7e4b-3d9d-ac45-6fadedf3a8ed,AR-W,CORRIENTES,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,0.0,kg/TJ,56100.0,kg,0.0,CO2,40a0f1f7-d150-3d3e-a5af-eb3ec2c8975d,AR-W,CORRIENTES,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,30.830928480000004,kg/TJ,56100.0,kg,1729615.0877280002,CO2,dd4ddae8-35a7-3162-bfba-275733392740,AR-W,CORRIENTES,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,528.6024972600001,kg/TJ,56100.0,kg,29654600.096286003,CO2,2d9bfe38-9e41-3a0b-90f9-26b8b91e118f,AR-E,ENTRE RIOS,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,3316.2322806600005,kg/TJ,56100.0,kg,186040630.94502604,CO2,53e73315-afdd-31a9-8dff-bab2c66773a8,AR-E,ENTRE RIOS,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,60.06581142000001,kg/TJ,56100.0,kg,3369692.0206620004,CO2,6daf4f84-0a9a-359b-99d1-631859ee197b,AR-E,ENTRE RIOS,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,4437.123385020001,kg/TJ,56100.0,kg,248922621.89962202,CO2,85cbc775-38fd-374b-a436-36977d59980f,AR-E,ENTRE RIOS,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,248.59382484000005,kg/TJ,56100.0,kg,13946113.573524004,CO2,c368019f-c776-3f8e-8546-9b069200d480,AR-Y,JUJUY,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,1896.0242456400003,kg/TJ,56100.0,kg,106366960.18040402,CO2,2c59e451-8f0a-3bbf-a53e-7fc1c3d774aa,AR-Y,JUJUY,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,63.37468632000001,kg/TJ,56100.0,kg,3555319.9025520007,CO2,bc9b9c80-f4b6-3805-a07b-cb6235ed95c7,AR-Y,JUJUY,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,4244.624721720001,kg/TJ,56100.0,kg,238123446.88849205,CO2,f9299d81-76d9-3e90-af07-7c1966e1a84f,AR-Y,JUJUY,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,612.0640006200001,kg/TJ,56100.0,kg,34336790.434782006,CO2,14399806-ea1f-32b7-a8d0-6954e96f7b9b,AR-L,LA PAMPA,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,9804.390968400001,kg/TJ,56100.0,kg,550026333.3272401,CO2,a17f2ff5-f9b3-339e-a355-6e50c4a06c84,AR-L,LA PAMPA,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,427.70127678000006,kg/TJ,56100.0,kg,23994041.627358004,CO2,0d061f9d-b8bd-3181-9d5b-a4335b5364f4,AR-L,LA PAMPA,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,1125.0174660000002,kg/TJ,56100.0,kg,63113479.84260001,CO2,900ef839-28f1-3fe6-a9fd-bbaa929ea66c,AR-L,LA PAMPA,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,65.28215538,kg/TJ,56100.0,kg,3662328.9168180004,CO2,059cb424-fe54-33da-8008-6336f7e4ab14,AR-F,LA RIOJA,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,339.68520444000006,kg/TJ,56100.0,kg,19056339.969084002,CO2,7d33c3ed-e6dd-3e5e-9687-642d31fbbb13,AR-F,LA RIOJA,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,10.860895260000001,kg/TJ,56100.0,kg,609296.2240860001,CO2,e45561fb-0998-3b93-a08a-e7e44eb503b1,AR-F,LA RIOJA,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,392.12113962000006,kg/TJ,56100.0,kg,21997995.932682004,CO2,41cd7bc7-e1d8-3ddc-8d72-bb2c395c3215,AR-F,LA RIOJA,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,1232.1082289400001,kg/TJ,56100.0,kg,69121271.643534,CO2,b605612d-8ef7-3d0b-8cd7-97f9adf8c0a3,AR-M,MENDOZA,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,16810.641609600003,kg/TJ,56100.0,kg,943076994.2985601,CO2,cd90231d-4cff-331a-991c-6b312fdda0d6,AR-M,MENDOZA,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,446.9706070800001,kg/TJ,56100.0,kg,25075051.057188004,CO2,9510f320-9130-3e6e-bd1e-d9fc839f4af6,AR-M,MENDOZA,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,15838.533091920002,kg/TJ,56100.0,kg,888541706.4567121,CO2,81ade873-8cc2-3867-a34a-463c7cab05a3,AR-M,MENDOZA,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,1955.4282820800004,kg/TJ,56100.0,kg,109699526.62468801,CO2,6c819009-4c8f-387a-b5c4-c0eb706495a9,AR-Q,NEUQUEN,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,22395.166026120005,kg/TJ,56100.0,kg,1256368814.0653322,CO2,fc97d424-6791-3799-ba54-e263eb7a54e0,AR-Q,NEUQUEN,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,870.1173148800001,kg/TJ,56100.0,kg,48813581.364768006,CO2,c421e918-c144-369d-9b96-6da82fbcc5df,AR-Q,NEUQUEN,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,10418.440293960002,kg/TJ,56100.0,kg,584474500.4911561,CO2,c77683b6-4cc9-32fa-8635-2e68ad56ef57,AR-Q,NEUQUEN,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,2519.8834120800007,kg/TJ,56100.0,kg,141365459.41768804,CO2,10486bd7-6c64-387a-a362-a26ab385d0a2,AR-R,RIO NEGRO,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,25649.658593940003,kg/TJ,56100.0,kg,1438945847.1200342,CO2,eb11bd0e-9140-3fa8-9666-4783cd64a5b4,AR-R,RIO NEGRO,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,970.5514000800001,kg/TJ,56100.0,kg,54447933.544488005,CO2,04dd0c94-76ab-3750-88f0-22add37b8fae,AR-R,RIO NEGRO,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,6203.6733022200015,kg/TJ,56100.0,kg,348026072.25454205,CO2,4cf04011-c4aa-33bb-8a5b-a17302da7dee,AR-R,RIO NEGRO,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,357.35848920000007,kg/TJ,56100.0,kg,20047811.24412,CO2,72729e37-002a-3636-aedf-eaf0c6803b65,AR-A,SALTA,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,4408.005285900001,kg/TJ,56100.0,kg,247289096.53899005,CO2,faeea1d2-acfc-3d6a-800d-9fb30d39f0f9,AR-A,SALTA,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,64.65930834000001,kg/TJ,56100.0,kg,3627387.1978740008,CO2,0b33e033-2bd3-3ebc-857f-4566b234d748,AR-A,SALTA,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,4666.097528100001,kg/TJ,56100.0,kg,261768071.32641006,CO2,7a680745-2d72-31a9-9793-2f7ba79f9cac,AR-A,SALTA,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,319.67624328000005,kg/TJ,56100.0,kg,17933837.248008,CO2,410385a1-3838-3faa-af57-9dd7192b0f9a,AR-J,SAN JUAN,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,3797.8487543400006,kg/TJ,56100.0,kg,213059315.11847404,CO2,673ca442-6271-3d8b-be41-3481dac816fb,AR-J,SAN JUAN,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,74.66378892000002,kg/TJ,56100.0,kg,4188638.558412001,CO2,3c91c086-425e-390d-96d0-8d591c47c7b1,AR-J,SAN JUAN,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,5156.978851500001,kg/TJ,56100.0,kg,289306513.56915003,CO2,e6559f49-8cbc-3020-ac35-7634765ae1be,AR-J,SAN JUAN,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,708.8388594600001,kg/TJ,56100.0,kg,39765860.015706,CO2,8b7ec4d7-b400-3fe5-9369-eb4ec78960b2,AR-D,SAN LUIS,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,3117.9722822400004,kg/TJ,56100.0,kg,174918245.03366402,CO2,cda5c45d-0ca8-3e06-90c8-c8f5c7f7925d,AR-D,SAN LUIS,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,114.25350390000001,kg/TJ,56100.0,kg,6409621.568790001,CO2,93859562-3a17-31f2-90d4-ffdedb3065ea,AR-D,SAN LUIS,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,3141.0954786000007,kg/TJ,56100.0,kg,176215456.34946004,CO2,4b912614-b0a4-397f-8926-0aacdb3a306d,AR-D,SAN LUIS,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,1174.7284453800003,kg/TJ,56100.0,kg,65902265.78581802,CO2,5e0336eb-c0ee-3028-b816-92df864db82f,AR-Z,SANTA CRUZ,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,12993.796020540001,kg/TJ,56100.0,kg,728951956.7522941,CO2,7f66df55-32ac-365c-badc-76cd475f6024,AR-Z,SANTA CRUZ,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,930.6113336400001,kg/TJ,56100.0,kg,52207295.817204006,CO2,ec71460f-a905-3e35-afe6-aeaef3bc6348,AR-Z,SANTA CRUZ,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,51.38488080000001,kg/TJ,56100.0,kg,2882691.8128800006,CO2,48019617-28f7-34ef-a420-de5381f83b0e,AR-Z,SANTA CRUZ,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,4820.927336691361,kg/TJ,56100.0,kg,270454023.58838534,CO2,71154836-fa61-3710-b2c0-66278de69a02,AR-S,SANTA FE,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,18992.980853940004,kg/TJ,56100.0,kg,1065506225.9060342,CO2,6ad01342-ccc6-3531-9a61-17570cdb1325,AR-S,SANTA FE,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,431.83153121400005,kg/TJ,56100.0,kg,24225748.901105404,CO2,c297ba10-a65a-3270-9aa8-d527fdf2ecf0,AR-S,SANTA FE,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,51037.77947263855,kg/TJ,56100.0,kg,2863219428.4150224,CO2,85b3be26-7867-3140-862f-77affee095a3,AR-S,SANTA FE,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,204.95560410000004,kg/TJ,56100.0,kg,11498009.390010003,CO2,86698917-6d02-3839-8873-b6443c8cf12c,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2020
I.1.1,natural gas consumption by residential buildings,TJ,1227.5925879000001,kg/TJ,56100.0,kg,68867944.18119001,CO2,6e585e6a-8569-3536-9437-dffa01da646a,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2020
I.2.1,natural gas consumption by official entities,TJ,31.726271100000005,kg/TJ,56100.0,kg,1779843.8087100002,CO2,2053b5ed-3471-3e48-ae53-c549c21d46cd,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2020
I.3.1,natural gas consumption by industrial buildings,TJ,450.0459143400001,kg/TJ,56100.0,kg,25247575.794474006,CO2,7ab9de81-920c-398c-beb6-dab2fafba546,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2020
I.2.1,natural gas consumption by commercial buildings,TJ,2477.6465971800003,kg/TJ,56100.0,kg,138995974.10179803,CO2,a51a72a4-de93-35dc-a4ef-d82edd691bf0,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2020
