id,actor_id,year,sector,gpc_refno,gas,emissions_quantity,units
3c7667bb-f2a2-3e31-9aa2-b8d22c8078a8,RU EGO,2020,Aviation,II.4.1,co2,8555761,kg
9377b68e-1700-3bd4-a794-b1fa86cf8a37,RU EGO,2020,Industry,IV.1,co2,656027151,kg
ee4b701c-81be-324d-baeb-9649178306b0,RU EGO,2021,Residential,I.1.1,co2,516524611,kg
b1867d17-c1cc-3224-bd1c-27cee4eee321,RU EGO,2021,Power,I.4.1,co2,1006054271,kg
410f1b71-aadc-396c-84cf-d52d9d3e6c7d,RU EGO,2021,Ground Transport,II.1.1,co2,57830516,kg
e29e68ad-0657-39d7-a0b3-07c1beecf9bc,RU EGO,2021,Aviation,II.4.1,co2,11684936,kg
ab594edb-7909-372d-ab75-b0da4bdeebaa,RU EGO,2021,Industry,IV.1,co2,671839255,kg
5b2b4eb7-de7b-3863-a8ff-545e4a7f4d93,RU IAR,2019,Residential,I.1.1,co2,716449494,kg
aba94454-935a-3a8e-b695-8ff85c667778,RU IAR,2019,Power,I.4.1,co2,5813136105,kg
781e7a10-6dbd-39a2-984d-c0712e230613,RU IAR,2019,Ground Transport,II.1.1,co2,92433986,kg
592a1d71-1547-335d-8066-65698623ef70,RU IAR,2019,Aviation,II.4.1,co2,4020721,kg
1703ac65-0610-3579-a9f3-ef928fd79f63,RU IAR,2019,Industry,IV.1,co2,843323225,kg
0f42c6bf-c0d4-31e2-a557-2febc4f6977a,RU IAR,2020,Residential,I.1.1,co2,689640421,kg
97f01999-9f23-378d-a148-054df13fffd5,RU IAR,2020,Power,I.4.1,co2,5681064095,kg
e2e2eda8-420e-34db-a49f-59b0898c08e4,RU IAR,2020,Ground Transport,II.1.1,co2,88571069,kg
546566e7-bca1-389f-b0b2-518fbe08be87,RU IAR,2020,Aviation,II.4.1,co2,2228432,kg
3a59c5b3-b0e6-3b63-bfde-c3c3983ecffc,RU IAR,2020,Industry,IV.1,co2,851284997,kg
2664cd71-c35f-349a-891c-3ba75d6edfc0,RU IAR,2021,Residential,I.1.1,co2,760291224,kg
8033d49c-a903-371d-bb1f-b5a88d9c667f,RU IAR,2021,Power,I.4.1,co2,5988787082,kg
f9f9a719-ee51-364f-8c6f-55fda32a9405,RU IAR,2021,Ground Transport,II.1.1,co2,92299887,kg
f37db641-9c2b-3924-ae8d-ccd0fa9b958b,RU IAR,2021,Aviation,II.4.1,co2,2816872,kg
59c798a9-ebba-35bc-9f37-fd11d2d30f67,RU IAR,2021,Industry,IV.1,co2,871654486,kg
061f3ee6-03e7-3584-8102-e8ce90abde68,RU IJK,2019,Residential,I.1.1,co2,597725283,kg
ee76e41c-5f64-3fc9-aee3-a0077f0b4823,RU IJK,2019,Power,I.4.1,co2,2648366418,kg
f308c3c9-2f7d-3966-951b-6188505c2287,RU IJK,2019,Ground Transport,II.1.1,co2,76017226,kg
7ee9240b-6062-3ae3-80cc-e346003e8f88,RU IJK,2019,Aviation,II.4.1,co2,15591979,kg
5d6d3789-e06e-3c70-80b9-93082bd59e50,RU IJK,2019,Industry,IV.1,co2,789960555,kg
47e0589e-db21-3a6f-9a68-ffa806c2b096,RU IJK,2020,Residential,I.1.1,co2,575358829,kg
1c5b7ecd-5bcf-3862-a1b7-8eb1bc78633f,RU IJK,2020,Power,I.4.1,co2,2584889376,kg
f0a397e3-a2a1-35dc-b349-276ac1fa776e,RU IJK,2020,Ground Transport,II.1.1,co2,72839816,kg
388a269d-63ce-3af8-8822-8c0d38acfd65,RU IJK,2020,Aviation,II.4.1,co2,12922271,kg
60bcfe32-f5a4-37f2-9efb-206754b9f1ca,RU IJK,2020,Industry,IV.1,co2,797608210,kg
a149dd4a-f53f-3809-b083-8ab1e31823c7,RU IJK,2021,Residential,I.1.1,co2,634301948,kg
0558106d-382d-3b55-8e32-031e1d9bb5f4,RU IJK,2021,Power,I.4.1,co2,2728397141,kg
40b14225-b260-3ed8-8ea9-22262477209e,RU IJK,2021,Ground Transport,II.1.1,co2,75906764,kg
21daf68e-a30f-39fb-83d0-617c20518bc1,RU IJK,2021,Aviation,II.4.1,co2,17756057,kg
9c98645f-521b-3d10-8fc9-e61b7809be2b,RU IJK,2021,Industry,IV.1,co2,816830940,kg
48f59b95-36fa-3bf2-8d03-f1ab81f58a69,RU IKT,2019,Residential,I.1.1,co2,535201116,kg
0400a7d1-3198-3312-bc41-9de72df6394e,RU IKT,2019,Power,I.4.1,co2,1843296812,kg
99b3637b-3382-35c1-a415-28dcac81d20a,RU IKT,2019,Ground Transport,II.1.1,co2,65040043,kg
99c07ec7-8dbc-39a3-b926-246001381604,RU IKT,2019,Aviation,II.4.1,co2,74670852,kg
34713161-c21b-3cd5-b1f9-0714f5c8b8f6,RU IKT,2019,Industry,IV.1,co2,637091877,kg
c4ffdc8c-3bd3-33c2-99d7-57ce7601e138,RU IKT,2020,Residential,I.1.1,co2,515174272,kg
54f497cb-ad40-3332-9e0a-a390ba6ddc25,RU IKT,2020,Power,I.4.1,co2,1802489822,kg
b5e6b466-e380-32a6-99ac-65446c3849a5,RU IKT,2020,Ground Transport,II.1.1,co2,62321435,kg
74cfd6b0-83dc-3f7e-b082-be87f6f6cef8,RU IKT,2020,Aviation,II.4.1,co2,54219903,kg
a164ae6e-35a5-3421-8781-bcd84f578ba7,RU IKT,2020,Industry,IV.1,co2,643333334,kg
9322e410-7808-3326-b517-ba9b2c141b8d,RU IKT,2021,Residential,I.1.1,co2,567951719,kg
136c6d0f-5240-386d-9b1f-2df4696786a4,RU IKT,2021,Power,I.4.1,co2,1899225133,kg
c8e731ef-5f5b-3936-a4ea-64c61db1d14d,RU IKT,2021,Ground Transport,II.1.1,co2,64945424,kg
468ea58e-5b05-34d6-afba-4a213dfd55c7,RU IKT,2021,Aviation,II.4.1,co2,72799375,kg
cf68747d-ecd7-3125-a4ae-f29693d7469a,RU IKT,2021,Industry,IV.1,co2,658835280,kg
17eef0db-08b6-3b78-92db-d154b8390d2a,RU KEJ,2019,Residential,I.1.1,co2,575160322,kg
90bf14fc-9744-3441-857d-af04e66cc97c,RU KEJ,2019,Power,I.4.1,co2,10237757042,kg
98de0ee7-0e2e-3865-a32c-4ac35abe53e5,RU KEJ,2019,Ground Transport,II.1.1,co2,71578902,kg
2be9c1d5-6e9f-3f06-b357-d311e9a22e14,RU KEJ,2019,Aviation,II.4.1,co2,20955527,kg
b47a76be-3592-330e-a807-746fcddc6831,RU KEJ,2019,Industry,IV.1,co2,693681104,kg
1ff537da-28d9-3109-8af3-b2cf40005b06,RU KEJ,2020,Residential,I.1.1,co2,553638218,kg
b3de97de-119c-38e0-80b6-3ae160d23f0b,RU KEJ,2020,Power,I.4.1,co2,9996860331,kg
bcc1b98f-048c-39f8-8b6c-440dff0acc72,RU KEJ,2020,Ground Transport,II.1.1,co2,68586899,kg
eb7b0d2e-8a71-320d-ac6c-2046ee954101,RU KEJ,2020,Aviation,II.4.1,co2,17073618,kg
5b32b118-54fc-3156-8215-587eb43a14a4,RU KEJ,2020,Industry,IV.1,co2,700366863,kg
fc512f67-3e6e-3c8f-9db7-62ca523d5de0,RU KEJ,2021,Residential,I.1.1,co2,610356159,kg
6f921b7d-755e-3d88-a195-0ac6e359459e,RU KEJ,2021,Power,I.4.1,co2,10546865678,kg
0074f0d2-95e7-3788-aa42-77a6b1a3e46f,RU KEJ,2021,Ground Transport,II.1.1,co2,71474491,kg
282aa449-38dc-3395-a475-e575b9c73266,RU KEJ,2021,Aviation,II.4.1,co2,23395027,kg
44fd99e8-3942-3df1-9d06-265a593cfc92,RU KEJ,2021,Industry,IV.1,co2,717227857,kg
198a66c6-a778-30e2-96f2-d9ab9c18c3a0,RU KGD,2019,Residential,I.1.1,co2,552011813,kg
0807e19d-f19a-342d-accf-400f2fa3507e,RU KGD,2019,Power,I.4.1,co2,4781676946,kg
f2a9e1a8-8db6-3d6b-8def-2eb164261349,RU KGD,2019,Ground Transport,II.1.1,co2,156198714,kg
49f240b1-bb9a-3621-ad58-6a13f8b429b3,RU KGD,2019,Aviation,II.4.1,co2,42738702,kg
3db23b3b-888f-33b2-be0d-836edd9ff397,RU KGD,2019,Industry,IV.1,co2,674579468,kg
48f719f4-bae0-3650-9ab4-2d6b77e067aa,RU KGD,2020,Residential,I.1.1,co2,531355939,kg
f62ebf94-4659-3137-8f80-46db9c7dadd0,RU KGD,2020,Power,I.4.1,co2,4665220723,kg
5e90f104-61d0-351d-9351-3587ac22e327,RU KGD,2020,Ground Transport,II.1.1,co2,149697273,kg
9e7442bd-12f9-380b-bc5f-47649043909d,RU KGD,2020,Aviation,II.4.1,co2,26259705,kg
72db4ca1-b346-3971-9397-d35c0e3e7dba,RU KGD,2020,Industry,IV.1,co2,680749891,kg
daece25c-83b9-3d35-846e-430113e95f89,RU KGD,2021,Residential,I.1.1,co2,585791114,kg
685b709f-d510-3050-a557-1961bf3e2017,RU KGD,2021,Power,I.4.1,co2,4925629318,kg
9330f0aa-f123-3d4c-a0f1-357141b1b751,RU KGD,2021,Ground Transport,II.1.1,co2,155997885,kg
501fcbd7-c948-347e-b873-a20047eb03f1,RU KGD,2021,Aviation,II.4.1,co2,34048076,kg
f81fbe87-c40a-3511-8e1b-8f25e54715e3,RU KGD,2021,Industry,IV.1,co2,697168306,kg
223019ea-e539-329b-87cb-f97714a8e816,RU KHV,2019,Residential,I.1.1,co2,526281024,kg
24e6dcc8-135e-3905-aca2-f8109fa38faa,RU KHV,2019,Power,I.4.1,co2,6555390100,kg
1e61a50e-4f9b-3655-82a8-0488b9023270,RU KHV,2019,Ground Transport,II.1.1,co2,55797620,kg
82b3223d-4be4-3b74-9352-019f61464463,RU KHV,2019,Aviation,II.4.1,co2,70375849,kg
1b542bc7-0518-3198-bd18-efc7774da0c0,RU KHV,2019,Industry,IV.1,co2,619205929,kg
c728e6d4-11b1-36fb-acd2-8753e80bb838,RU KHV,2020,Residential,I.1.1,co2,506587956,kg
539bae8c-d3ec-3da6-ad71-d49df2fe3509,RU KHV,2020,Power,I.4.1,co2,6408605470,kg
86e6467d-6fe5-30b3-b9e3-4bed82ddf6cd,RU KHV,2020,Ground Transport,II.1.1,co2,53466422,kg
3e67ba4b-2f02-3dcd-8a64-bb437a04114e,RU KHV,2020,Aviation,II.4.1,co2,53139185,kg
9e3bc68b-2710-3337-8e1f-893ca5bc56d6,RU KHV,2020,Industry,IV.1,co2,624913195,kg
ad8f2bce-fbdc-3027-9fa9-04f484706fcd,RU KHV,2021,Residential,I.1.1,co2,558485779,kg
1c1b6129-476e-3501-98eb-2f94df6366d1,RU KHV,2021,Power,I.4.1,co2,6754112985,kg
ec4251a3-ca23-325c-87c7-270640e32397,RU KHV,2021,Ground Transport,II.1.1,co2,55717306,kg
d341e7dc-d03a-3f0c-ad60-1ba2557cc6b2,RU KHV,2021,Aviation,II.4.1,co2,71864904,kg
6ddcc5bb-da92-37ef-b369-a0a56b7d2b6e,RU KHV,2021,Industry,IV.1,co2,639766571,kg
a616c0a1-c18a-32b1-91a2-03685230e232,RU KRO,2019,Residential,I.1.1,co2,257003047,kg
78d06a4a-66e8-34b1-bd6b-8c2472469a3a,RU KRO,2019,Power,I.4.1,co2,1531775745,kg
8e2a7e17-e6b1-37c1-b39c-eda71a658a15,RU KRO,2019,Ground Transport,II.1.1,co2,35654493,kg
d2b140b2-f9d4-372a-8475-a8432b803859,RU KRO,2019,Aviation,II.4.1,co2,4633102,kg
5ae67997-ed56-3753-9aba-d19f90bd58b8,RU KRO,2019,Industry,IV.1,co2,318320658,kg
87481682-1c02-3dba-b915-907f7e308b74,RU KRO,2020,Residential,I.1.1,co2,247386182,kg
6ea13e9e-83d7-36fa-833e-48362aca6253,RU KRO,2020,Power,I.4.1,co2,1494469833,kg
7daf0392-2e01-350a-82fb-ad1c45c0496a,RU KRO,2020,Ground Transport,II.1.1,co2,34164167,kg
922217fa-154a-3ae0-b3ea-2de534bee8a7,RU KRO,2020,Aviation,II.4.1,co2,3897069,kg
7075c188-e32c-35c6-95ab-e5ae171025b5,RU KRO,2020,Industry,IV.1,co2,321353603,kg
2bdeeb40-7fe0-3c2b-962d-75cb8f15d93e,RU KRO,2021,Residential,I.1.1,co2,272729861,kg
554d1492-37d2-3a2c-9aa7-164e0bdc2064,RU KRO,2021,Power,I.4.1,co2,1577889850,kg
16f6855f-96e4-31db-b6ac-cc631f7f35d5,RU KRO,2021,Ground Transport,II.1.1,co2,35602609,kg
7f57a839-36ea-3298-b959-afae3b6b7f3f,RU KRO,2021,Aviation,II.4.1,co2,5367548,kg
2ec5eab0-a649-3dc3-ab70-c0f23d63e37c,RU KRO,2021,Industry,IV.1,co2,329072773,kg
1b60db1d-34b1-3f95-8c87-203a0aeedc71,RU KRR,2019,Residential,I.1.1,co2,832448553,kg
bb5a5023-cd6f-3a11-880e-c52438880720,RU KRR,2019,Power,I.4.1,co2,4135372158,kg
abf6351e-5f1d-34b5-9ad6-96f372fa2ff1,RU KRR,2019,Ground Transport,II.1.1,co2,119224668,kg
7c0f4f8a-b852-3ee0-b951-7454bf0cbbf0,RU KRR,2019,Aviation,II.4.1,co2,137347081,kg
a2551725-a507-316a-9e18-02b7ca2a9b6b,RU KRR,2019,Industry,IV.1,co2,1012471036,kg
22362642-7161-3d7c-8230-fe990eb64409,RU KRR,2020,Residential,I.1.1,co2,801298919,kg
4c27db2f-9148-3a7e-a8eb-1e15242008af,RU KRR,2020,Power,I.4.1,co2,4034656482,kg
0564cd23-575b-3178-b581-4114f40a3eb6,RU KRR,2020,Ground Transport,II.1.1,co2,114241041,kg
e31ecc1e-d8e9-3f5d-bcb1-ae956a2ea85f,RU KRR,2020,Aviation,II.4.1,co2,92301400,kg
c13eb2c6-f8de-3a04-9358-ea247a2542ea,RU KRR,2020,Industry,IV.1,co2,1022238625,kg
3d941ddc-22b1-3db5-b857-92bf4a947272,RU KRR,2021,Residential,I.1.1,co2,883388664,kg
4d504446-a5d2-3a5f-bab5-ec8f60882817,RU KRR,2021,Power,I.4.1,co2,4259867526,kg
bb80cf11-fae9-3e11-8106-bc0a62b51236,RU KRR,2021,Ground Transport,II.1.1,co2,119050657,kg
f6893589-bb9e-3137-ac91-97e3028bf847,RU KRR,2021,Aviation,II.4.1,co2,122047167,kg
a8ddbd5e-a270-3df1-8287-0167f1906c82,RU KRR,2021,Industry,IV.1,co2,1046818080,kg
2184bd6a-7a42-33c1-ad06-2849741f7f0f,RU KUF,2019,Residential,I.1.1,co2,1007432279,kg
757ee783-737a-348a-9404-7f17ea86d880,RU KUF,2019,Power,I.4.1,co2,3990880974,kg
73e7bb49-e5ec-3033-adc0-182cee62babe,RU KUF,2019,Ground Transport,II.1.1,co2,2555231990,kg
2ed855c5-6218-31b9-953c-57f756492751,RU KUF,2019,Aviation,II.4.1,co2,9905109,kg
94620c17-7fb5-3f47-bb03-d4cd8b315c44,RU KUF,2019,Industry,IV.1,co2,1184696100,kg
ebe6e4ef-98a5-328b-bbef-6f7c6b8edbad,RU KUF,2020,Residential,I.1.1,co2,969734889,kg
ec6ce1d4-1a57-353c-a6ad-e17130d8a60f,RU KUF,2020,Power,I.4.1,co2,3893958713,kg
3858f66e-0731-3b88-8ef3-2ac07b9c8426,RU KUF,2020,Ground Transport,II.1.1,co2,2448437161,kg
482220c2-58aa-3469-9a35-53b2d4b51ae5,RU KUF,2020,Aviation,II.4.1,co2,4728230,kg
7e1c433c-5533-399c-b6fb-095542136bb6,RU KUF,2020,Industry,IV.1,co2,1196257744,kg
12057762-3683-3b86-acf6-d1bfbc6c77d6,RU KUF,2021,Residential,I.1.1,co2,1069080163,kg
8d9e7919-d698-33ba-848c-463a97928e82,RU KUF,2021,Power,I.4.1,co2,4111047721,kg
05aec8d1-10bc-3c21-b777-f8f0d8805f36,RU KUF,2021,Ground Transport,II.1.1,co2,2551521614,kg
7f80fdec-4aaa-37d4-89a4-8559d877d94b,RU KUF,2021,Aviation,II.4.1,co2,5723868,kg
fe6d7314-9425-388d-b175-7a8e844546c7,RU KUF,2021,Industry,IV.1,co2,1225086287,kg
b32f65ff-c6d5-3cc5-8f70-3ee37c06d86e,RU KVX,2019,Residential,I.1.1,co2,291653574,kg
6c7f1084-a6a8-3c39-9ddf-656e8980854f,RU KVX,2019,Power,I.4.1,co2,3330447482,kg
0914d0bb-b2ad-3386-8870-632b33a411bb,RU KVX,2019,Ground Transport,II.1.1,co2,41844698,kg
0cd034ab-4dc1-302a-9cb1-f5c237b9a89a,RU KVX,2019,Aviation,II.4.1,co2,1829964,kg
951bd9a8-7751-3433-b712-4271f546ec85,RU KVX,2019,Industry,IV.1,co2,356881477,kg
37c22b9b-fe19-3047-aa64-c00b2ad43e1b,RU KVX,2020,Residential,I.1.1,co2,280740102,kg
74e088e4-914c-3b69-aea5-655d9f222f5b,RU KVX,2020,Power,I.4.1,co2,3249759628,kg
55e19cfd-b367-300a-aa4b-a3839613f8b7,RU KVX,2020,Ground Transport,II.1.1,co2,40095626,kg
f8eefcf2-86a9-30a9-804d-0fa1a19ff38a,RU KVX,2020,Aviation,II.4.1,co2,1146396,kg
36a635dc-9984-3a22-a1b3-a9c13493755b,RU KVX,2020,Industry,IV.1,co2,360374942,kg
e46dc4e1-157a-32b9-8d22-c322379f4062,RU KVX,2021,Residential,I.1.1,co2,309500759,kg
7b994502-b9db-3776-9470-23ee97fca307,RU KVX,2021,Power,I.4.1,co2,3430757342,kg
69b445ad-e953-32b5-b834-83d1edc207ee,RU KVX,2021,Ground Transport,II.1.1,co2,41783805,kg
dd7550fb-bc4d-37a2-bbf9-cfbe876a684f,RU KVX,2021,Aviation,II.4.1,co2,1493002,kg
0d2af6eb-6a4c-3f5e-a593-9846842d3069,RU KVX,2021,Industry,IV.1,co2,369058271,kg
6376e999-8caf-384c-ae8c-df3d0fc5392d,RU KZN,2019,Residential,I.1.1,co2,1268257031,kg
1e58dd9b-36cc-3ce1-ac26-f0d60caa5859,RU KZN,2019,Power,I.4.1,co2,6078965153,kg
5c8a233d-f923-3d36-b7e1-41ac9e75455b,RU KZN,2019,Ground Transport,II.1.1,co2,3772537584,kg
a87b88d1-4b40-3dc9-99af-a34df60d8713,RU KZN,2019,Aviation,II.4.1,co2,6995463,kg
1db2e057-316a-3772-a22c-10060d75e42c,RU KZN,2019,Industry,IV.1,co2,1513241163,kg
d5731e1d-aff7-3248-a593-02aeaf04feaf,RU KZN,2020,Residential,I.1.1,co2,1220799735,kg
7cf3a465-19fc-3295-8153-98e266668302,RU KZN,2020,Power,I.4.1,co2,5937087535,kg
b99a28bc-560b-3423-833c-bba5910bbb2d,RU KZN,2020,Ground Transport,II.1.1,co2,3614859945,kg
a830b9d9-c729-3387-946c-ad609609ef9d,RU KZN,2020,Aviation,II.4.1,co2,5072286,kg
c304054d-1d7f-3f4e-9760-6f4843fec956,RU KZN,2020,Industry,IV.1,co2,1527718194,kg
65b89564-69f9-35cf-8dce-3dd19c50e260,RU KZN,2021,Residential,I.1.1,co2,1345865541,kg
8cb16f91-992f-39df-a19c-0c5202213dc7,RU KZN,2021,Power,I.4.1,co2,6262678197,kg
95078d3e-61dc-3385-80c3-1fd2f874217f,RU KZN,2021,Ground Transport,II.1.1,co2,3767047328,kg
0eda05f1-7c38-30b2-93de-62e0023770a2,RU KZN,2021,Aviation,II.4.1,co2,6808564,kg
a31b591d-bbcd-325a-8160-bf1d608cf3a6,RU KZN,2021,Industry,IV.1,co2,1564334138,kg
b907f999-2c85-38f6-af72-d73d746b1786,RU MCX,2019,Residential,I.1.1,co2,535188946,kg
f112a7ea-cb66-3e06-9fcc-630eb01d2fe9,RU MCX,2019,Power,I.4.1,co2,195801325,kg
bf323542-0fa3-3f5e-9d51-cb3d7b13869d,RU MCX,2019,Ground Transport,II.1.1,co2,75997714,kg
88f9ed0f-75b8-3851-90f6-c569dceeecf3,RU MCX,2019,Aviation,II.4.1,co2,21349211,kg
ece84053-47da-36d2-96e7-1943f2177c55,RU MCX,2019,Industry,IV.1,co2,650678385,kg
4e146633-0ad4-3978-a245-d3329aaadbe1,RU MCX,2020,Residential,I.1.1,co2,515162553,kg
cd7db338-bced-3034-94df-6b896bf4af02,RU MCX,2020,Power,I.4.1,co2,191044032,kg
5127657d-a12c-3bdc-8196-0ece3c3faf7e,RU MCX,2020,Ground Transport,II.1.1,co2,72821085,kg
e384b4b3-b7e1-3047-8608-c69dbb701b79,RU MCX,2020,Aviation,II.4.1,co2,14845548,kg
6d5ef21f-d350-3b0a-97e9-cd86b2ae365b,RU MCX,2020,Industry,IV.1,co2,657006418,kg
48ce15ed-8093-3a80-a93c-c630286b6d3b,RU MCX,2021,Residential,I.1.1,co2,567938797,kg
cbb6fc1c-7d64-37b2-8143-c741a7fa56dc,RU MCX,2021,Power,I.4.1,co2,201697138,kg
93b867f4-7b4c-3d7d-b4cb-fc2d4455391a,RU MCX,2021,Ground Transport,II.1.1,co2,75887147,kg
c6e7cc4b-3a9e-31df-907e-aca15379f216,RU MCX,2021,Aviation,II.4.1,co2,19766245,kg
94a39e91-424a-3aea-af28-2b6f8bdf0a06,RU MCX,2021,Industry,IV.1,co2,672811923,kg
c3440296-2871-39ec-98a2-bcf5f5b4dde5,RU MQF,2019,Residential,I.1.1,co2,410826225,kg
996c66a4-88df-3cdd-b987-9f31e84cbc38,RU MQF,2019,Power,I.4.1,co2,2123455819,kg
aa519799-35a1-31d0-81c8-48a1b8ff9b05,RU MQF,2019,Ground Transport,II.1.1,co2,45401224,kg
8f201dd6-a0d6-321c-a6d3-ba5c0a5a7ecc,RU MQF,2019,Aviation,II.4.1,co2,2444559,kg
3c374bf9-50ed-3ba9-bc1c-6c056a2cc30e,RU MQF,2019,Industry,IV.1,co2,8518229795,kg
b965f319-0dd6-34fd-84af-336ba80b5321,RU MQF,2020,Residential,I.1.1,co2,395453388,kg
392adb7a-3557-3f02-88f9-cfa8194faad5,RU MQF,2020,Power,I.4.1,co2,2076852237,kg
b27e87eb-a02e-3a0e-9dec-211ace499a6c,RU MQF,2020,Ground Transport,II.1.1,co2,43503484,kg
8268e3a0-9f74-3363-a4c3-5303da2a2716,RU MQF,2020,Aviation,II.4.1,co2,1298133,kg
84b86961-ac5b-317e-8c2b-689095e9f9e2,RU MQF,2020,Industry,IV.1,co2,8601130010,kg
af2781a1-8e7e-34dc-996f-bea5c6e59c8a,RU MQF,2021,Residential,I.1.1,co2,435965947,kg
41632cce-8bad-30a2-8277-6383197fb89e,RU MQF,2021,Power,I.4.1,co2,2187858382,kg
f9c061d4-9217-35c5-b2e8-47cd03d46c2a,RU MQF,2021,Ground Transport,II.1.1,co2,45335126,kg
cbf124b2-2462-3e18-adb6-62bc75674736,RU MQF,2021,Aviation,II.4.1,co2,1622079,kg
52892623-fbe9-3050-b415-b540c50a394b,RU MQF,2021,Industry,IV.1,co2,8808865007,kg
53d2b205-ae0e-3752-8b1e-106709c4b3c1,RU NCY,2019,Residential,I.1.1,co2,655853103,kg
fe066789-da63-35ae-b481-2eccff42cea2,RU NCY,2019,Power,I.4.1,co2,10280944155,kg
66b31c8e-89b2-36fe-b9cd-baeaa1c79eb6,RU NCY,2019,Ground Transport,II.1.1,co2,84892586,kg
87970ce6-55b8-3226-89c8-f21c7416920c,RU NCY,2019,Aviation,II.4.1,co2,5625703,kg
93d61b37-e525-37c7-99d8-2ce8bfa41adb,RU NCY,2019,Industry,IV.1,co2,778725749,kg
c7cce80b-4631-3af8-805a-3dd743dec41e,RU NCY,2020,Residential,I.1.1,co2,631311488,kg
9f4105d5-777c-3132-bd6f-dcef4cf309af,RU NCY,2020,Power,I.4.1,co2,10052346433,kg
1c97d4b7-1998-3aa0-84bf-7abad879ed01,RU NCY,2020,Ground Transport,II.1.1,co2,81345292,kg
233ce6ce-96f8-3b77-bf4a-5f22c18090b0,RU NCY,2020,Aviation,II.4.1,co2,3135176,kg
95be5229-b63c-3545-8530-6655f076a152,RU NCY,2020,Industry,IV.1,co2,786298720,kg
fb83a248-e4ee-394f-be54-8144f656f326,RU NCY,2021,Residential,I.1.1,co2,695986771,kg
fd13441b-eeff-3d6f-bcae-ba8e48ada0f0,RU NCY,2021,Power,I.4.1,co2,10591445289,kg
a8df0133-dcd1-3a23-b2dc-1bcd92a53994,RU NCY,2021,Ground Transport,II.1.1,co2,84770583,kg
16defe8f-6182-3d78-8e1d-70e8829e738a,RU NCY,2021,Aviation,II.4.1,co2,3968764,kg
bfc1ed32-37a5-300e-8ea5-9670fd3bc68f,RU NCY,2021,Industry,IV.1,co2,805228591,kg
8ad4a0cc-c29d-30a4-8680-ba1b0d41b99c,RU NOZ,2019,Residential,I.1.1,co2,305796614,kg
b4057aee-89dc-3213-ad95-90a69cdb503e,RU NOZ,2019,Power,I.4.1,co2,7484423088,kg
3f9c4be3-0df9-34a5-bac8-023181ee9832,RU NOZ,2019,Ground Transport,II.1.1,co2,36309466,kg
397badc2-3529-358e-b798-1336061776ee,RU NOZ,2019,Aviation,II.4.1,co2,776815,kg
ba625787-02d2-39fc-b543-ce2e45ed5a39,RU NOZ,2019,Industry,IV.1,co2,3173678758,kg
bd8bfa1b-7fdd-32c2-867c-d0a1121f3614,RU NOZ,2020,Residential,I.1.1,co2,294353927,kg
b3f66474-2277-3dad-95ac-4e4d498643ff,RU NOZ,2020,Power,I.4.1,co2,7305726476,kg
acf3843b-498d-348d-bb5e-1ae92afd8895,RU NOZ,2020,Ground Transport,II.1.1,co2,34791807,kg
be8f839a-ee49-372e-be33-45dc8c1b3c9a,RU NOZ,2020,Aviation,II.4.1,co2,381132,kg
5d37ba51-11a6-3120-8d47-c9adf086e8d8,RU NOZ,2020,Industry,IV.1,co2,3204561098,kg
3515590d-1905-390c-bc4c-a26f8ea232c8,RU NOZ,2021,Residential,I.1.1,co2,324509243,kg
a33dad7a-da69-3af9-9432-751cd9a2ac5f,RU NOZ,2021,Power,I.4.1,co2,7710125016,kg
43b13e94-b3f0-3355-9e27-c10a9feb5980,RU NOZ,2021,Ground Transport,II.1.1,co2,36256791,kg
483443f4-8d5b-3402-984c-d48c32484a6f,RU NOZ,2021,Aviation,II.4.1,co2,465366,kg
6acf1a3f-7ac3-3e70-80e0-03d228539536,RU NOZ,2021,Industry,IV.1,co2,3281819581,kg
a83efea5-b949-349d-ba9c-2a9612b27bd6,RU OMS,2019,Residential,I.1.1,co2,1316922137,kg
553667b3-b66e-3d0f-8a27-d8618e19d83d,RU OMS,2019,Power,I.4.1,co2,12397352218,kg
d0f29af3-93ff-35ea-b6ad-02bca640a286,RU OMS,2019,Ground Transport,II.1.1,co2,2894688599,kg
8c0cca93-04be-3a94-85d4-14c0a255b73c,RU OMS,2019,Aviation,II.4.1,co2,39815473,kg
2556125b-835b-3695-94f2-689f28704799,RU OMS,2019,Industry,IV.1,co2,1546157484,kg
77388def-5f7a-3287-a25e-f8aa462e41cc,RU OMS,2020,Residential,I.1.1,co2,1267643840,kg
e5f64921-587a-3eb3-ba3a-c958827b99a3,RU OMS,2020,Power,I.4.1,co2,12111597888,kg
f495890e-d61a-3636-bdd6-2dba2c774d52,RU OMS,2020,Ground Transport,II.1.1,co2,2773732329,kg
b502fd1f-3dac-3d51-a515-a907ae6f499b,RU OMS,2020,Aviation,II.4.1,co2,28471710,kg
fdcecf38-57c2-3dbb-a37f-03cf5617b24b,RU OMS,2020,Industry,IV.1,co2,1560838678,kg
98a6fee7-39c4-30d8-84bb-5c7e6acf9da3,RU OMS,2021,Residential,I.1.1,co2,1397508664,kg
1c442f4d-3bba-3a38-a19a-351d10dcf227,RU OMS,2021,Power,I.4.1,co2,12771981494,kg
85ac1852-0c4a-3faf-9d16-28ae52667ee5,RU OMS,2021,Ground Transport,II.1.1,co2,2890512115,kg
